,_del_t,_dir_mu,_dir_sigma,_len_mu_norm,_len_sigma_norm,_significance
2015-09-16 07:10:46.330,4.02,-60.4220593153,19.8370345897,0.750747130285,0.192414424313,0.640314852841
2015-09-16 07:10:50.350,4.02,-64.5140971322,12.9451838287,0.695265940766,0.18572767279,0.402749832327
2015-09-16 07:10:54.370,4.02,-55.8911143356,24.8247742032,0.724702628691,0.156579222252,0.53631840796
2015-09-16 07:10:58.390,5.95,-58.1165010674,18.4050023722,0.819346564157,0.165645244743,0.842036553525
2015-09-16 07:11:04.340,4.03,-58.6016540348,14.8562712148,0.813786445125,0.21136857144,0.693786034593
2015-09-16 07:11:08.370,4.01,-63.9398240071,16.475175553,0.784398017084,0.216722220851,0.507352941176
2015-09-16 07:11:12.380,4.03,-56.8717998906,11.2496943172,0.893904671775,0.248750888976,0.410415984278
2015-09-16 07:11:16.410,3.93,-60.6198098673,12.6965429437,0.868285217965,0.211815994811,0.614856020942
2015-09-16 07:11:20.340,4.02,-66.0088520506,27.029129333,0.951030479735,0.291437444402,0.833333333333
2015-09-16 07:11:24.360,4.03,-68.0073287325,21.3628589715,1.04084996964,0.299056055528,0.856867159858
2015-09-16 07:11:28.390,4.02,-68.3808564136,42.107579766,0.894292373562,0.343413880808,0.66106442577
2015-09-16 07:11:32.410,3.94,-63.2101051602,23.771228417,0.888691577815,0.282888878421,0.672012102874
2015-09-16 07:11:36.350,4.02,-54.2902229275,9.82911654211,0.977831930663,0.288910978469,0.412866203564
2015-09-16 07:11:40.370,5.53,-56.8511593218,13.974043375,0.84626661718,0.166815066639,0.664110429448
2015-09-16 07:11:45.900,3.85,-61.1889741291,22.1522838472,0.814464061291,0.266215120043,0.575652720981
2015-09-16 07:11:49.750,3.85,-70.1258277778,20.2794442609,0.877825687458,0.301515312938,0.684961928934
2015-09-16 07:11:53.600,3.86,-60.2861871551,17.3747076298,0.803169747091,0.234356012987,0.541024834958
2015-09-16 07:11:57.460,3.93,-63.409187124,14.1257252042,0.832029214039,0.195701932179,0.514495062122
2015-09-16 07:12:01.390,3.94,-58.5385078432,14.7440850386,0.834078776655,0.222481900665,0.56155088853
2015-09-16 07:12:05.330,4.02,-64.2761834277,9.26736995458,0.760825949522,0.187711751283,0.478637969804
2015-09-16 07:12:09.350,4.02,-58.6763312053,13.9132817648,0.834545152104,0.21272057028,0.600980392157
2015-09-16 07:12:13.370,4.03,-65.3296602812,11.7353412472,0.893097124975,0.258344101255,0.5237462637
2015-09-16 07:12:17.400,3.93,-66.344521295,12.3392883609,0.849550795616,0.262178052169,0.593718676913
2015-09-16 07:12:21.330,6.04,-59.6868981852,18.931378972,0.925518661145,0.148069532897,0.877583979328
2015-09-16 07:12:27.370,4.02,-62.0029172304,22.445241894,0.879495476016,0.269758078589,0.707096774194
2015-09-16 07:12:31.390,3.93,-63.812787344,21.2939027669,0.81197699821,0.198198335468,0.716168434587
2015-09-16 07:12:35.320,4.02,-62.4523254835,14.9662633939,0.88567911689,0.259250432105,0.734310289901
2015-09-16 07:12:39.340,4.03,-53.732024002,13.1851497189,0.960254964994,0.216468096371,0.701882210079
2015-09-16 07:12:43.370,4.02,-57.8075785475,15.2621249586,0.876624370689,0.216542488307,0.618037135279
2015-09-16 07:12:47.390,3.93,-62.2140035755,14.9062174582,0.921723860821,0.258974082597,0.643043100955
2015-09-16 07:12:51.320,4.03,-58.9119609553,16.3437481408,0.873566975369,0.199802208775,0.710904480135
2015-09-16 07:12:55.350,4.02,-62.7672910272,18.9313366642,0.938284930898,0.235713907142,0.687273739905
2015-09-16 07:12:59.370,4.02,-61.1435847898,23.1169890352,0.989791231962,0.295782711968,0.771436525612
2015-09-16 07:13:03.390,5.61,-51.2726409248,13.9226870711,0.998244991064,0.146760893803,0.71645143178
2015-09-16 07:13:09.000,3.86,-56.8254152471,13.9595788567,1.00332214425,0.253896592812,0.652400231348
2015-09-16 07:13:12.860,3.93,-51.4721709804,13.5553460217,1.02007686333,0.214871771766,0.665482534044
2015-09-16 07:13:16.790,4.02,-63.0187100923,15.9675700242,0.978580161707,0.282702279921,0.502719033233
2015-09-16 07:13:20.810,3.86,-56.0287845343,24.7622046356,0.82728047445,0.240838496796,0.561804697157
2015-09-16 07:13:24.670,3.94,-56.526558557,23.1474429133,0.922165485808,0.260358292439,0.659641396666
2015-09-16 07:13:28.610,3.85,-52.7731131384,20.9639336825,0.871920214071,0.233607710182,0.623821495915
2015-09-16 07:13:32.460,3.94,-54.5026515334,25.5025778882,0.905494823069,0.257370133085,0.647687952186
2015-09-16 07:13:36.400,3.94,-48.3212653549,13.7076894285,0.837810511516,0.237042407699,0.491844416562
2015-09-16 07:13:40.340,4.02,-51.0113934271,24.8285034156,1.01261115193,0.336916381447,0.728802992519
2015-09-16 07:13:44.360,5.61,-55.8771163718,11.5194651307,0.963031629403,0.204846714482,0.740510267579
2015-09-16 07:13:49.970,4.36,-50.9113484868,15.8798202193,0.8335923383,0.246238626471,0.565176908752
2015-09-16 07:13:54.330,4.02,-59.3079564524,19.2274640801,0.852388825583,0.241388654827,0.608359133127
2015-09-16 07:13:58.350,4.02,-51.3267887915,12.9282281176,0.950716739863,0.201408898652,0.575982667905
2015-09-16 07:14:02.370,4.02,-53.7056529367,9.75386292338,1.06933508346,0.38138503459,0.562111801242
2015-09-16 07:14:06.390,4.19,-53.5972993168,17.0576093451,0.921531224308,0.175214581956,0.626683369872
2015-09-16 07:14:10.580,3.85,-60.5012884976,22.2490140917,0.916186307932,0.225563684067,0.666236697839
2015-09-16 07:14:14.430,3.94,-61.2975218683,14.5840796794,0.856383560878,0.208128406312,0.661432777233
2015-09-16 07:14:18.370,4.02,-56.8011058489,9.24954747472,0.96252000154,0.240173253847,0.588136164476
2015-09-16 07:14:22.390,3.94,-56.5435145824,21.5324015929,1.05172559089,0.267768541568,0.906340057637
2015-09-16 07:14:26.330,6.11,-59.2375149997,12.2570095419,1.0200364695,0.12624937852,0.667940257034
2015-09-16 07:14:32.440,3.94,-64.5961657874,13.4541696893,0.956503570382,0.244438073357,0.666781529979
2015-09-16 07:14:36.380,4.02,-65.9213952802,8.12175288957,1.06108437723,0.21235257832,0.602154273801
2015-09-16 07:14:40.400,3.94,-61.4090195125,12.1164694016,1.0555439189,0.237554478161,0.709326072158
2015-09-16 07:14:44.340,4.02,-60.5079696498,14.3955657945,1.14561242251,0.209147004939,0.772294077604
2015-09-16 07:14:48.360,4.02,-65.9907450476,12.3097422885,1.045568191,0.211400490495,0.653805309735
2015-09-16 07:14:52.380,3.94,-61.6670159484,16.3499079293,0.925173735256,0.20629362709,0.692108188218
2015-09-16 07:14:56.320,4.02,-65.4713857644,8.83772744945,1.16176213791,0.251434483931,0.651450676983
2015-09-16 07:15:00.340,4.02,-55.2909278943,10.8813695903,1.00910201002,0.274995340044,0.529090199141
2015-09-16 07:15:04.360,4.02,-58.3377540521,13.97498301,1.07780273874,0.270249001422,0.638844936709
2015-09-16 07:15:08.380,5.95,-62.8144242626,16.1326394374,1.1044556754,0.223619457053,0.75500770416
2015-09-16 07:15:14.330,4.02,-55.7094711226,14.9006014827,1.12973813394,0.378130828563,0.701249526694
2015-09-16 07:15:18.350,4.03,-54.1267670218,11.8456183271,1.13942723712,0.284159863853,0.716256524981
2015-09-16 07:15:22.380,4.02,-61.2046803582,20.3463475726,1.24036755728,0.342381504638,0.830533781262
2015-09-16 07:15:26.400,3.93,-52.4250873483,17.3925136783,1.13943308668,0.354802305158,0.696762589928
2015-09-16 07:15:30.330,4.03,-56.9817993112,13.1540974948,1.21950310454,0.362423868392,0.506949270327
2015-09-16 07:15:34.360,4.02,-48.2811343615,16.1378252067,1.14737209396,0.300609383417,0.801700680272
2015-09-16 07:15:38.380,4.02,-42.0944037328,35.9357274237,1.18388109539,0.320409690563,0.916666666667
2015-09-16 07:15:42.400,3.94,-51.8237010035,17.2905122109,1.08140192661,0.357647414135,0.690041626641
2015-09-16 07:15:46.340,4.02,-49.3781152998,19.4620975149,1.09477458309,0.358973184035,0.525402335121
2015-09-16 07:15:50.360,5.61,-67.2162222535,40.0524750317,0.944853508961,0.232420928126,0.986944358098
2015-09-16 07:15:55.970,3.77,-39.334016536,9.33401653604,0.903103016416,0.196207960974,0.177984496124
2015-09-16 07:15:59.740,3.77,-51.6065539481,22.0336935625,1.08372450507,0.342897711129,0.581172839506
2015-09-16 07:16:03.510,3.94,-61.9703853596,21.7865573497,0.982569195897,0.313456076656,0.628332300062
2015-09-16 07:16:07.450,3.93,-55.3635743043,19.0731406634,1.00523145448,0.265144664823,0.430894308943
2015-09-16 07:16:11.380,4.03,-48.2781975018,18.7417759523,1.13344310827,0.301964703032,0.581329113924
2015-09-16 07:16:15.410,3.93,-41.6195071603,17.0153541162,1.06143005022,0.297116383948,0.676908457396
2015-09-16 07:16:19.340,4.03,-40.3017750823,22.9347311162,1.17461060176,0.365426936753,0.749447775323
2015-09-16 07:16:23.370,4.02,-55.9342029508,10.5439838702,1.09974993995,0.309825329045,0.422397476341
2015-09-16 07:16:27.390,4.02,-57.1907779175,11.8881409578,1.0097393349,0.263776292848,0.465560425798
2015-09-16 07:16:31.410,6.03,-46.7349754129,18.8619915894,1.01593493625,0.237450552224,0.751236093943
2015-09-16 07:16:37.440,3.94,-58.449728442,15.9172119318,1.04876411748,0.257008329866,0.551692589204
2015-09-16 07:16:41.380,4.02,-58.703759266,25.1413755902,1.12416376522,0.348020726769,0.636768636769
2015-09-16 07:16:45.400,3.94,-50.6023397888,18.41473937,1.18373069666,0.414684006405,0.680210464776
2015-09-16 07:16:49.340,4.02,-45.1970040081,24.3543791378,1.16406566468,0.239997405318,0.764486517499
2015-09-16 07:16:53.360,4.02,-50.462747241,16.4418643864,1.04356547493,0.280689362863,0.542353610006
2015-09-16 07:16:57.380,4.02,-48.1819415806,12.6882237399,0.971731736292,0.263810958435,0.442655367232
2015-09-16 07:17:01.400,3.94,-52.659639413,11.2362176541,1.0009245219,0.266313341063,0.403980936361
2015-09-16 07:17:05.340,4.02,-50.6363983118,9.36360168824,0.999101477476,0.270497383763,0.415273132664
2015-09-16 07:17:09.360,4.02,-54.5233497809,11.9193290812,0.977512082057,0.289063340989,0.522991689751
2015-09-16 07:17:13.380,6.2,-50.2448983309,11.8311255061,0.960892631162,0.186118848862,0.759602100028
2015-09-16 07:17:19.580,3.94,-56.1957831882,19.3520374005,1.05442565105,0.202770811047,0.535359116022
2015-09-16 07:17:23.520,3.85,-48.1282789264,17.121074123,1.04269386886,0.218980420719,0.602209944751
2015-09-16 07:17:27.370,4.11,-62.1158715715,20.4942569309,0.928547028497,0.244612908421,0.595856353591
2015-09-16 07:17:31.480,4.02,-46.2410113744,32.9381521202,0.815159823764,0.239533704905,0.617127071823
2015-09-16 07:17:35.500,3.93,-45.6505625976,15.1322658037,0.973932797672,0.200432250821,0.552638850511
2015-09-16 07:17:39.430,3.94,-47.5882627751,11.3089261947,1.13060704343,0.304681698078,0.61451121573
2015-09-16 07:17:43.370,4.11,-49.1621248909,19.7466870684,0.888697886409,0.251070339314,0.620863712844
2015-09-16 07:17:47.480,4.1,-52.1038799167,16.741637847,0.869066947844,0.213690894406,0.469336320358
2015-09-16 07:17:51.580,4.02,-51.0317060296,17.6380113095,0.993374093848,0.240422792696,0.553551296505
2015-09-16 07:17:55.600,6.12,-50.8545753551,13.396471941,0.89375583175,0.186105686076,0.867651235444
2015-09-16 07:18:01.720,3.94,-50.9217665142,15.8369901069,1.06226090852,0.328014042172,0.779622853926
2015-09-16 07:18:05.660,4.02,-56.1454667402,12.7675406937,1.0596380898,0.273238752612,0.569105691057
2015-09-16 07:18:09.680,3.94,-53.7203988089,12.1543164864,1.022121991,0.240920794192,0.625928041119
2015-09-16 07:18:13.620,4.1,-57.1168887821,11.7924689877,1.04172834536,0.286481351387,0.591974223784
2015-09-16 07:18:17.720,4.02,-56.3112273131,19.2585518867,0.993331688554,0.323441965663,0.651632970451
2015-09-16 07:18:21.740,4.02,-66.3691544466,13.7875426499,0.934818075664,0.358127064966,0.609684757881
2015-09-16 07:18:25.760,3.94,-58.1557832753,16.5419211126,1.01019144058,0.267236789471,0.624346006278
2015-09-16 07:18:29.700,3.94,-58.228477077,12.9279606137,0.860116808548,0.239786445187,0.588451636631
2015-09-16 07:18:33.640,3.85,-53.6043243824,24.9314557334,0.85124697004,0.244499026955,0.659281894576
2015-09-16 07:18:37.490,5.87,-57.0865617921,15.8314761495,1.12908694773,0.232876910871,0.794576523031
2015-09-16 07:18:43.360,4.02,-62.8780631974,13.0278035368,0.932308038076,0.258695545481,0.579624862082
2015-09-16 07:18:47.380,4.02,-59.9757959585,19.1839247721,1.06253066466,0.250714187005,0.780141843972
2015-09-16 07:18:51.400,3.94,-53.8283195147,15.076656078,0.991034931338,0.274597781564,0.681216457961
2015-09-16 07:18:55.340,4.02,-63.3571556466,12.1730271917,1.03296901456,0.270356645632,0.714339058999
2015-09-16 07:18:59.360,4.02,-48.3771937913,13.7288550732,1.03407795749,0.32700054088,0.617635879894
2015-09-16 07:19:03.380,4.02,-62.1017542276,14.277680719,1.10400624536,0.405092796876,0.691401648999
2015-09-16 07:19:07.400,4.02,-53.1958880172,12.768902622,1.05785837221,0.260643431203,0.653830227743
2015-09-16 07:19:11.420,3.94,-56.3502591862,10.2300155498,1.06149966342,0.311760248872,0.580906148867
2015-09-16 07:19:15.360,4.02,-46.1342255399,11.7973201733,1.00710391998,0.260363882454,0.692583732057
2015-09-16 07:19:19.380,5.61,-56.3514210928,9.9446435976,1.09441318614,0.210523987836,0.564851881505
2015-09-16 07:19:24.990,4.36,-51.7736087502,12.5772975894,1.07988250365,0.223043328578,0.672670321065
2015-09-16 07:19:29.350,4.02,-40.1376794595,26.0749380633,1.09734511494,0.290446346672,0.920713201821
2015-09-16 07:19:33.370,4.02,-52.0699822291,16.8109203808,0.965033894155,0.228132596656,0.572336448598
2015-09-16 07:19:37.390,4.02,-37.0721706668,36.5926844828,1.08984513069,0.274078229173,0.849689894199
2015-09-16 07:19:41.410,3.94,-37.3489806176,21.3285207693,1.07792561429,0.237763215443,0.773342836778
2015-09-16 07:19:45.350,4.11,-37.1727590356,31.8177408,1.06146538635,0.264949752176,0.81452437777
2015-09-16 07:19:49.460,4.02,-40.5172715259,16.0103856647,1.06781228858,0.271553423867,0.607178799061
2015-09-16 07:19:53.480,3.52,-46.4357282196,42.9520625435,0.920142436569,0.347989526662,0.635476270616
2015-09-16 07:19:57.000,4.44,-45.1866454808,8.45200651052,0.890297449387,0.242603039956,0.33121869783
2015-09-16 07:20:01.440,5.94,-68.2435817541,33.0251983831,0.906288503396,0.183136555482,0.700167504188
2015-09-16 07:20:07.380,4.11,-31.7081548283,17.1605559574,1.12392328081,0.433800081267,0.590325765054
2015-09-16 07:20:11.490,4.02,-40.0591211453,21.3109575042,0.896289751897,0.317422608238,0.611074489123
2015-09-16 07:20:15.510,3.94,-50.1142693167,23.9596045279,0.793096861863,0.223636460788,0.591401378405
2015-09-16 07:20:19.450,4.02,-44.9740643193,14.5799706793,0.807610139325,0.27388610057,0.37495924356
2015-09-16 07:20:23.470,4.02,-45.8547117574,18.3881120166,0.82519018828,0.270920991898,0.484717607973
2015-09-16 07:20:27.490,3.94,-49.4966605353,19.553329851,0.765065614342,0.222419996552,0.627833972794
2015-09-16 07:20:31.430,3.94,-58.6903941844,25.6905925867,0.781130911735,0.270946013746,0.699140401146
2015-09-16 07:20:35.370,4.02,-48.460094799,22.7845426776,0.821703879987,0.27052392414,0.634172661871
2015-09-16 07:20:39.390,4.02,-46.667318313,26.3859500294,0.774850596243,0.235666001021,0.549260194875
2015-09-16 07:20:43.410,6.2,-50.0615865689,23.197350542,0.834465642129,0.188243850585,0.762561924982
2015-09-16 07:20:49.610,3.94,-47.9545881289,18.643723142,0.869617425851,0.265257461422,0.486091794159
2015-09-16 07:20:53.550,3.93,-50.3604148872,22.571110394,0.803398661334,0.262464912793,0.518913342503
2015-09-16 07:20:57.480,4.02,-46.728971682,28.0046297418,0.853695027271,0.340472050567,0.479008947006
2015-09-16 07:21:01.500,3.94,-62.3760647142,19.4765424788,0.782851579831,0.312210400092,0.326848249027
2015-09-16 07:21:05.440,3.94,-60.6322578189,19.0710055631,0.891541224446,0.294339354268,0.519763575914
