,_phi,_phi_err,_velo_eff,_velo_eff_err
2015-09-16 07:16:31.410,3695.6971816,716.584344311,4.58664540431,0.854696486057
2015-09-16 07:16:37.440,4078.30815493,1668.65484054,5.05254240601,2.04945936558
2015-09-16 07:16:41.380,3818.03858293,1725.90796942,4.79004816971,2.15002771611
2015-09-16 07:16:45.400,4092.88538632,1060.61696132,5.12080823915,1.2983056473
2015-09-16 07:16:49.340,3467.38623639,1318.91209862,4.72614293722,1.77978322601
2015-09-16 07:16:53.360,3352.42203215,1316.37859451,4.56181961071,1.77450545845
2015-09-16 07:16:57.380,3615.44896557,1256.17798127,5.01863505071,1.72284495064
2015-09-16 07:17:01.400,3061.67133892,1127.96671032,4.11667015494,1.50051269746
2015-09-16 07:17:05.340,3068.67524192,1045.66050649,4.24468720666,1.42838992915
2015-09-16 07:17:09.360,2981.60414972,846.524087758,4.34621656647,1.21177787585
2015-09-16 07:17:13.380,2985.22009834,693.464533236,4.0371724782,0.912537211889
2015-09-16 07:17:19.580,3678.86849509,975.960822612,4.71020809442,1.22380711798
2015-09-16 07:17:23.520,3470.17244195,1020.51216425,4.60742341173,1.33227568162
2015-09-16 07:17:27.370,3253.24129653,887.211519932,4.05202338898,1.08351375572
2015-09-16 07:17:31.480,3545.98139768,1241.76423492,4.27975617368,1.48107700743
2015-09-16 07:17:35.500,3404.50760376,882.511785922,4.1586755624,1.05472603585
2015-09-16 07:17:39.430,3131.49832681,867.240648308,3.9508470861,1.07347875803
2015-09-16 07:17:43.370,2810.70696447,760.566399158,3.82342642794,1.01411962321
2015-09-16 07:17:47.480,3440.68817074,1010.61703659,4.33068090181,1.25068977722
2015-09-16 07:17:51.580,3090.30372056,906.811320991,3.72242792185,1.07393845574
2015-09-16 07:17:55.600,3381.85401047,744.814459927,4.28588976344,0.915562853505
2015-09-16 07:18:01.720,3508.5600954,1064.3928167,4.2606681505,1.27224366361
2015-09-16 07:18:05.660,3480.1097157,1151.54645618,4.11532298128,1.34376813136
2015-09-16 07:18:09.680,3368.78605692,935.617564007,4.14208905501,1.12878431823
2015-09-16 07:18:13.620,3431.24026925,1203.2329696,4.16268372143,1.44259452844
2015-09-16 07:18:17.720,3322.69980654,992.562385784,4.20142381241,1.23471213967
2015-09-16 07:18:21.740,3056.79646147,1007.09799671,3.72107975979,1.20964076956
2015-09-16 07:18:25.760,3251.05763512,991.294678686,4.12413774424,1.23795211623
2015-09-16 07:18:29.700,3013.72952623,795.619831535,3.8251121648,0.988815685918
2015-09-16 07:18:33.640,3116.69732258,974.693747305,4.03393103321,1.24289635646
2015-09-16 07:18:37.490,2903.34530559,467.60515397,3.92101953207,0.595553778093
2015-09-16 07:18:43.360,3247.35451766,1105.35168348,4.35796265384,1.46489999922
2015-09-16 07:18:47.380,2767.09173715,838.565925027,3.77487686014,1.12595890221
2015-09-16 07:18:51.400,3149.6749017,890.723323906,4.25726938492,1.18215204117
2015-09-16 07:18:55.340,2626.95110738,919.604351542,3.76878818055,1.30378462985
2015-09-16 07:18:59.360,2837.14069647,876.108426254,4.22490191505,1.28487011781
2015-09-16 07:19:03.380,2947.80061775,776.823272401,4.57614360417,1.18075184229
2015-09-16 07:19:07.400,2299.48299635,680.1476235,3.97440460187,1.15611602464
2015-09-16 07:19:11.420,2318.36745915,744.555711993,4.15518575461,1.31575759929
2015-09-16 07:19:15.360,2492.98135562,585.746899117,4.46842694816,1.02222971402
2015-09-16 07:19:19.380,2211.86289702,499.256405704,4.06577022428,0.891482905763
2015-09-16 07:19:24.990,2237.50263138,621.149385706,4.42332484131,1.20485754087
2015-09-16 07:19:29.350,2021.54358229,603.025314085,3.72965451729,1.09445265332
2015-09-16 07:19:33.370,2177.80014058,735.361794869,4.17913245321,1.39324920792
2015-09-16 07:19:37.390,2072.9255048,485.443732977,4.59033945292,1.04645542353
2015-09-16 07:19:41.410,2104.60407396,559.439966371,4.60264883676,1.19833865678
2015-09-16 07:19:45.350,1888.07418655,529.664436049,4.4079813262,1.21380230416
2015-09-16 07:19:49.460,2165.17543192,617.976481182,4.61561915298,1.29393798945
2015-09-16 07:19:53.480,1743.76235935,608.36963231,4.29580540704,1.48094712011
2015-09-16 07:19:57.000,1722.87094244,586.390287137,3.93991115282,1.32424557544
2015-09-16 07:20:01.440,1857.35184584,483.312966729,4.57857771539,1.16588316141
2015-09-16 07:20:07.380,2092.97962254,640.460397564,4.81687302971,1.45120723103
2015-09-16 07:20:11.490,2423.62591709,774.319632389,4.60773279036,1.45125655523
2015-09-16 07:20:15.510,2512.63873424,759.767515314,4.72984527431,1.40756184001
2015-09-16 07:20:19.450,2452.25239068,597.832041885,4.11903206906,0.979611806492
2015-09-16 07:20:23.470,2564.00158036,803.567206803,4.22775152148,1.30547910348
2015-09-16 07:20:27.490,2416.24932156,836.595245679,4.30140747987,1.47136224845
2015-09-16 07:20:31.430,2203.76391173,869.188549777,3.71448451411,1.45144961615
2015-09-16 07:20:35.370,2497.13009279,711.427291402,4.23225915714,1.18424507992
2015-09-16 07:20:39.390,2320.61605856,855.031704488,3.97932601777,1.45059866645
2015-09-16 07:20:43.410,1879.30122506,377.73452711,3.40662653093,0.659948280969
2015-09-16 07:20:49.610,2350.43882219,749.020327911,4.57264129876,1.43643225044
2015-09-16 07:20:53.550,2116.98555971,767.116016158,3.93448367604,1.41003681131
2015-09-16 07:20:57.480,2265.09199072,670.098721879,4.21396385089,1.22602870552
2015-09-16 07:21:01.500,2124.71626224,721.446103729,3.99673683712,1.34008211843
2015-09-16 07:21:05.440,2108.39808343,751.92014989,3.92470758327,1.38378009651
2015-09-16 07:21:09.380,2025.63253084,700.172005176,4.20934548652,1.43739290176
2015-09-16 07:21:13.400,2161.86898968,604.796343231,4.29346672841,1.17887878073
