,_phi,_phi_err,_velo_eff,_velo_eff_err
2015-09-16 07:18:09.680,3598.64588847,1450.89518816,4.42471308527,0.628953851785
2015-09-16 07:18:13.620,3057.68649023,1874.02173004,3.70949883404,1.80146534051
2015-09-16 07:18:17.720,3433.75948635,1638.80723422,4.34185442924,1.18757152056
2015-09-16 07:18:21.740,3676.00776865,1494.861478,4.47485407588,0.667922672601
2015-09-16 07:18:25.760,3547.72738859,1448.50272819,4.50047894306,0.66033922936
2015-09-16 07:18:29.700,3416.14958371,1409.84490568,4.33587527205,0.59376833606
2015-09-16 07:18:33.640,3454.4541102,1446.64241573,4.47108852598,0.61880765826
2015-09-16 07:18:37.490,2691.42706713,1166.20744741,3.63482017762,0.504349487554
2015-09-16 07:18:43.360,3309.62191769,1668.63802313,4.44152575187,1.29469530171
2015-09-16 07:18:47.380,3138.31218065,1563.45233056,4.28129717262,1.14806484282
2015-09-16 07:18:51.400,3332.54855732,1475.31320681,4.50445121787,0.659735370229
2015-09-16 07:18:55.340,3073.85994962,1419.37154231,4.40995152679,0.649168005039
2015-09-16 07:18:59.360,2509.154969,1913.39532856,3.7364849924,2.31493315375
2015-09-16 07:19:03.380,3181.03855927,1448.4211805,4.93822043797,0.211874645729
2015-09-16 07:19:07.400,2459.53333726,1299.30547508,4.25103409313,1.12131357259
2015-09-16 07:19:11.420,2510.45433158,1214.61861621,4.49946104749,0.665368724734
2015-09-16 07:19:15.360,2468.31644796,1155.94951405,4.42421749677,0.65140616992
2015-09-16 07:19:19.380,2261.68668103,1082.56782892,4.15735458864,0.507130359195
2015-09-16 07:19:24.990,2317.97146692,1157.46545909,4.5824038941,0.196689131583
2015-09-16 07:19:29.350,2378.08212415,1167.70584301,4.38745165552,0.634793734357
2015-09-16 07:19:33.370,2250.69392071,1256.90765744,4.31901340762,1.1740219707
2015-09-16 07:19:37.390,2135.06285381,1083.58546597,4.72793799373,0.202963217387
2015-09-16 07:19:41.410,2312.57162164,1223.79673343,5.0574619787,0.648819097311
2015-09-16 07:19:45.350,1852.80678046,1102.81835891,4.32564448343,1.24545098612
2015-09-16 07:19:49.460,2076.18741895,1089.08815998,4.42591869222,0.655249325885
2015-09-16 07:19:53.480,1896.69843293,1135.45356613,4.67256753193,1.1755321675
2015-09-16 07:19:57.000,1992.43040188,1067.38598742,4.55634752912,0.603172103818
2015-09-16 07:20:01.440,2007.89754506,1144.13882303,4.94968951369,1.43946622457
2015-09-16 07:20:07.380,2182.08347236,990.402485119,5.0219404496,0.21553979248
2015-09-16 07:20:11.490,2282.34960985,1259.86248239,4.3391420525,1.21274875444
2015-09-16 07:20:15.510,2056.67081684,1673.71227626,3.87152144527,2.58138345666
2015-09-16 07:20:19.450,3048.76855343,1329.54958261,5.12099630952,0.219845637255
2015-09-16 07:20:23.470,2633.860786,1343.15846658,4.34294152963,1.20253887186
2015-09-16 07:20:27.490,2485.20484088,1329.32774245,4.42416210785,1.22639422485
2015-09-16 07:20:31.430,2249.71327836,1519.17493329,3.79193301477,1.90708837967
2015-09-16 07:20:35.370,2584.5097135,1379.43987418,4.380354445,1.23562708426
2015-09-16 07:20:39.390,2543.59972881,1370.26214322,4.36169203531,1.21852282718
2015-09-16 07:20:43.410,2130.38473203,1060.45010904,3.86176790205,0.479197602053
2015-09-16 07:20:49.610,2336.25827529,1357.12331925,4.54505387388,1.30759007456
2015-09-16 07:20:53.550,2415.17635346,1413.44733869,4.48868056461,1.28180610873
2015-09-16 07:20:57.480,2382.07642866,1374.40189756,4.43160101291,1.26219729952
2015-09-16 07:21:01.500,2416.21197881,1381.33027391,4.54506024808,1.31714477256
2015-09-16 07:21:05.440,2653.88237517,1299.28092503,4.94010707218,0.212062835422
2015-09-16 07:21:09.380,1814.02142375,1522.95462836,3.76960913504,2.45229457236
2015-09-16 07:21:13.400,2120.43781231,1210.70394475,4.21118450761,1.10332008787
