Fit Coefficient (AddSpec)	Fit Coefficient Error (AddSpec)	Shift (AddSpec)	Shift Error (AddSpec)	Squeeze (AddSpec)	Squeeze Error (AddSpec)	Quadratic Squeeze (AddSpec)	Quadratic Squeeze Error (AddSpec)	Cubic Squeeze (AddSpec)	Cubic Squeeze Error (AddSpec)	Fit Coefficient (Ring AddSpec)	Fit Coefficient Error (Ring AddSpec)	Shift (Ring AddSpec)	Shift Error (Ring AddSpec)	Squeeze (Ring AddSpec)	Squeeze Error (Ring AddSpec)	Quadratic Squeeze (Ring AddSpec)	Quadratic Squeeze Error (Ring AddSpec)	Cubic Squeeze (Ring AddSpec)	Cubic Squeeze Error (Ring AddSpec)	Fit Coefficient (SO2_Hermans_298_air_conv_satCorr1e18)	Fit Coefficient Error (SO2_Hermans_298_air_conv_satCorr1e18)	Shift (SO2_Hermans_298_air_conv_satCorr1e18)	Shift Error (SO2_Hermans_298_air_conv_satCorr1e18)	Squeeze (SO2_Hermans_298_air_conv_satCorr1e18)	Squeeze Error (SO2_Hermans_298_air_conv_satCorr1e18)	Quadratic Squeeze (SO2_Hermans_298_air_conv_satCorr1e18)	Quadratic Squeeze Error (SO2_Hermans_298_air_conv_satCorr1e18)	Cubic Squeeze (SO2_Hermans_298_air_conv_satCorr1e18)	Cubic Squeeze Error (SO2_Hermans_298_air_conv_satCorr1e18)	Fit Coefficient (o3_221K_air_burrows_1999_conv_satcorr5e18)	Fit Coefficient Error (o3_221K_air_burrows_1999_conv_satcorr5e18)	Shift (o3_221K_air_burrows_1999_conv_satcorr5e18)	Shift Error (o3_221K_air_burrows_1999_conv_satcorr5e18)	Squeeze (o3_221K_air_burrows_1999_conv_satcorr5e18)	Squeeze Error (o3_221K_air_burrows_1999_conv_satcorr5e18)	Quadratic Squeeze (o3_221K_air_burrows_1999_conv_satcorr5e18)	Quadratic Squeeze Error (o3_221K_air_burrows_1999_conv_satcorr5e18)	Cubic Squeeze (o3_221K_air_burrows_1999_conv_satcorr5e18)	Cubic Squeeze Error (o3_221K_air_burrows_1999_conv_satcorr5e18)	Chi Square	Delta	RMS	FitSteps	Poly. Coeff. 0	Poly. Coeff. Error 0	Poly. Coeff. 1	Poly. Coeff. Error 1	Poly. Coeff. 2	Poly. Coeff. Error 2	Poly. Coeff. 3	Poly. Coeff. Error 3	Add. Poly. Coeff. 0	Add. Poly. Coeff. Error 0	LambdaFactor	StartLambda	MinLambda	MaxLambda	Delta	NearlyZero	Author	Average	AzimuthAngle	Delta	DeltaRel	Deviation	Device	ElevationAngle	ExposureTime	FitHigh	FitLow	Gain	IntensityScale	Latitude	LightPath	LightSource	Longitude	Marker	MathHigh	MathLow	Max	MaxChannel	Min	MinChannel	MultiChannelCounter	Name	NumScans	ObjectKey	OpticalDensity	OpticalDensityCenter	OpticalDensityLeft	OpticalDensityRight	Pressure	Remark	ScanGeometry	ScanMax	Site	StartDate	StartDateAndTime	StartTime	StopDate	StopDateAndTime	StopTime	TemperatureAmbient	TimeZoneOffset	UserParam1	UserParam2	UserParam3	UserParam4	UserParam5	UserParam6	UserParam7	UserParam8	Variance
-1	0	-0.0189174198388607	0.00262747373784134	1.00201425425326	0.000351610832555888	0	0	0	0	4.30663750214345E+25	4.40677637532584E+24	-0.0189174198388607	0.00262747373784134	1.00201425425326	0.000351610832555888	0	0	0	0	8.21233874964521E+17	4.37171736416621E+16	-0.0227053861705543	0.0270624909292221	0.980259812336696	0.00792059267256215	0	0	0	0	-2.46663751523888E+17	4.67755629507724E+17	-0.0227053861705543	0.0270624909292221	0.980259812336696	0.00792059267256215	0	0	0	0	0.035003498141471	0.140411471357148	0.0146993373361008	6	-3907.7735708654	1005.12728550573	36.6941323046791	9.50538722454525	-0.11494248886417	0.0299644500625099	0.000120052325425241	3.14867929989119E-05	-2368.84877404658	42.6228717952782	10	0.01	1E-20	1E+20	0.001	1E-25		228218.803558757	0	552571.241666667	2.42123450412535	165480.96221164		0	1000	516	355	0	Intensity	0	0		0	1024	2047	0	543057.073333333	2047	-9514.16833333333	0	0	AddE28	10	EvalSpec	0.707691614482219	1024	102	1945	0		SAZ: 85.9208700675218 SZA: 41.4918141341102 LAZ: 98.5105422619986 LAZ: 73.5055417629053 Date: 9/16/2015 09:09:19 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:09:19	09:09:19	09/16/2015	2015-09-16 09:09:29	09:09:29	0	02:00:00					usb001487				27383948854.4902
-1	0	-0.0136470338129873	0.00261515323849365	1.00150954167399	0.000347521184958101	0	0	0	0	4.52897572616341E+25	4.3423698832105E+24	-0.0136470338129873	0.00261515323849365	1.00150954167399	0.000347521184958101	0	0	0	0	7.64274620886984E+17	4.34052463753857E+16	-0.0153624860827789	0.0290043754754506	0.978570212734786	0.0086220866443285	0	0	0	0	-5.64706628666173E+17	4.62302506270302E+17	-0.0153624860827789	0.0290043754754506	0.978570212734786	0.0086220866443285	0	0	0	0	0.0341852096404376	0.150785363725525	0.0145265209617122	6	-4372.52064847759	999.578634267796	40.9895821196238	9.45255473269216	-0.12817711485048	0.0297967741604617	0.000133645613803667	3.13094173815041E-05	-2336.17981436063	41.4914021505772	10	0.01	1E-20	1E+20	0.001	1E-25		227977.043168131	0	552295.288333333	2.42259168141776	165311.290294402		0	1000	516	355	0	Intensity	0	0		0	1024	2047	0	542681.353333333	2047	-9613.935	0	0	AddE29	10	EvalSpec	0.708487772603116	1024	102	1945	0		SAZ: 85.9175816342304 SZA: 41.4502403452652 LAZ: 98.5127180006298 LAZ: 73.4655552336831 Date: 9/16/2015 09:09:29 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:09:29	09:09:29	09/16/2015	2015-09-16 09:09:39	09:09:39	0	02:00:00					usb001497				27327822698.8
-1	0	-0.019370670788397	0.00248821170460456	1.00199540617779	0.000331773550071064	0	0	0	0	4.24572811556648E+25	4.18728690943176E+24	-0.019370670788397	0.00248821170460456	1.00199540617779	0.000331773550071064	0	0	0	0	7.57193618681979E+17	4.19323489654332E+16	-0.0136132474488727	0.0279519200141972	0.975722589149233	0.00829219168762285	0	0	0	0	-5.78886098116765E+17	4.42658425246089E+17	-0.0136132474488727	0.0279519200141972	0.975722589149233	0.00829219168762285	0	0	0	0	0.0312601396697853	0.112467308217195	0.0138911149620199	6	-4423.83076781916	994.694281306346	41.5225056597838	9.4033483822711	-0.130003881707406	0.0296322480710548	0.000135715909811971	3.11267520054822E-05	-2411.70519412548	45.4672778470937	10	0.01	1E-20	1E+20	0.001	1E-25		229565.42005778	0	554278.683333333	2.41446940568761	166112.221440491		0	1000	516	355	0	Intensity	0	0		0	1024	2047	0	544695.473333333	2047	-9583.21	0	0	AddE30	10	EvalSpec	0.70410116742216	1024	102	1945	0		SAZ: 85.9142856515772 SZA: 41.4086668902635 LAZ: 98.5148988056007 LAZ: 73.4255691383238 Date: 9/16/2015 09:09:39 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:09:39	09:09:39	09/16/2015	2015-09-16 09:09:49	09:09:49	0	02:00:00					usb001507				27593270111.8947
-1	0	-0.0186627450082735	0.00251514210775332	1.00197930960591	0.000335597753442417	0	0	0	0	4.12045151555255E+25	4.1863741869765E+24	-0.0186627450082735	0.00251514210775332	1.00197930960591	0.000335597753442417	0	0	0	0	7.71912975194566E+17	4.26306862950889E+16	-0.0600211302025267	0.0276638391847592	0.982511775239834	0.00818912659820344	0	0	0	0	-5.17732407116199E+17	4.46645667568308E+17	-0.0600211302025267	0.0276638391847592	0.982511775239834	0.00818912659820344	0	0	0	0	0.0317180708670655	0.125083855952341	0.0139925137650821	6	-5216.51393950337	1002.15181904764	49.0281507042121	9.47380364700403	-0.15369192536291	0.0298541712872667	0.000160634490360348	3.13598029826469E-05	-2392.19592080703	44.4343525456599	10	0.01	1E-20	1E+20	0.001	1E-25		231184.255340983	0	556228.101666667	2.40599473716869	167363.162984444		0	1000	516	355	0	Intensity	0	0		0	1024	2047	0	546663.673333333	2047	-9564.42833333334	0	0	AddE31	10	EvalSpec	0.707266130796696	1024	102	1945	0		SAZ: 85.9109820843693 SZA: 41.367093603694 LAZ: 98.5170846910374 LAZ: 73.3855833178785 Date: 9/16/2015 09:09:49 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:09:49	09:09:49	09/16/2015	2015-09-16 09:09:59	09:09:59	0	02:00:00					usb001517				28010428324.1575
-1	0	-0.0188556301608784	0.00266129108555869	1.00198446213472	0.000355608598484449	0	0	0	0	4.68414812005078E+25	4.49483473119515E+24	-0.0188556301608784	0.00266129108555869	1.00198446213472	0.000355608598484449	0	0	0	0	7.49477002109913E+17	4.4915194604318E+16	-0.00443386235183348	0.0301900069415459	0.975827951816327	0.00882493080290882	0	0	0	0	-2.36833860129237E+17	4.7656199471951E+17	-0.00443386235183348	0.0301900069415459	0.975827951816327	0.00882493080290882	0	0	0	0	0.0363861319751851	0.131902613049399	0.0149868387361559	6	-4596.38602522755	1052.46273199352	43.1679450554365	9.95139420196417	-0.13523500430298	0.0313652508842841	0.000141260358648443	3.29533222002628E-05	-2310.89287660002	43.7994685013145	10	0.01	1E-20	1E+20	0.001	1E-25		230991.645824381	0	557708.458333333	2.41440964820584	167993.008614232		0	1000	516	355	0	Intensity	0	0		0	1024	2047	0	548081.423333333	2047	-9627.035	0	0	AddE32	10	EvalSpec	0.713886728503018	1024	102	1945	0		SAZ: 85.9076708969555 SZA: 41.3255203171021 LAZ: 98.5192756712944 LAZ: 73.34559761037 Date: 9/16/2015 09:09:59 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:09:59	09:09:59	09/16/2015	2015-09-16 09:10:09	09:10:09	0	02:00:00					usb001527				28221650943.2613
-1	0	-0.0166356701763752	0.00269863566593706	1.00171931815475	0.000358951550058852	0	0	0	0	5.03861723817238E+25	4.4995167655231E+24	-0.0166356701763752	0.00269863566593706	1.00171931815475	0.000358951550058852	0	0	0	0	8.00125704871912E+17	4.54222241797734E+16	-0.0352664912327036	0.0290220914275867	0.979673376507108	0.00861966560285452	0	0	0	0	-6.22483754277328E+17	4.83562816864905E+17	-0.0352664912327036	0.0290220914275867	0.979673376507108	0.00861966560285452	0	0	0	0	0.0373969345312166	0.115443791703896	0.0151933192180031	5	-5037.24567008911	1034.47492688553	47.2674344676799	9.78346657629666	-0.147945678355841	0.0308427567693185	0.000154400760697449	3.24114932505586E-05	-2196.54568943018	40.8803540991521	10	0.01	1E-20	1E+20	0.001	1E-25		231442.830565593	0	559194.671666667	2.41612440661966	168704.200792179		0	1000	516	355	0	Intensity	0	0		0	1024	2047	0	549571.263333333	2047	-9623.40833333333	0	0	AddE33	10	EvalSpec	0.721934152456775	1024	102	1945	0		SAZ: 85.9043520938525 SZA: 41.2839473672373 LAZ: 98.5214717341417 LAZ: 73.3056123398491 Date: 9/16/2015 09:10:09 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:10:09	09:10:09	09/16/2015	2015-09-16 09:10:19	09:10:19	0	02:00:00					usb001537				28461107364.9277
-1	0	-0.018336334107467	0.00272228360584972	1.00181211995935	0.000361629490543035	0	0	0	0	4.99532049882668E+25	4.5752551516323E+24	-0.018336334107467	0.00272228360584972	1.00181211995935	0.000361629490543035	0	0	0	0	7.91963516454076E+17	4.61273933687589E+16	-0.0112551116489802	0.0296564153618751	0.982912087604076	0.00886982332574331	0	0	0	0	-7.07331789032825E+17	4.88125105195523E+17	-0.0112551116489802	0.0296564153618751	0.982912087604076	0.00886982332574331	0	0	0	0	0.0381819906469177	0.127523228992305	0.0153522071988203	6	-5011.59185517347	1072.73075393187	47.0594904035276	10.1432561947878	-0.147399183301256	0.0319707010717563	0.000153940801132408	3.35902272035682E-05	-2275.87627483243	43.2941799506448	10	0.01	1E-20	1E+20	0.001	1E-25		232352.332640788	0	560705.598333333	2.41316965472507	169429.118899203		0	1000	516	355	0	Intensity	0	0		0	1024	2047	0	550910.353333333	2047	-9795.245	0	0	AddE34	10	EvalSpec	0.723842818476481	1024	102	1945	0		SAZ: 85.901025639258 SZA: 41.2423745856482 LAZ: 98.523672893947 LAZ: 73.2656273443434 Date: 9/16/2015 09:10:19 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:10:19	09:10:19	09/16/2015	2015-09-16 09:10:29	09:10:29	0	02:00:00					usb001547				28706226330.9604
-1	0	-0.0148067199418088	0.00255892702777094	1.00162616537575	0.000339073482525725	0	0	0	0	4.81795375435662E+25	4.24240771328934E+24	-0.0148067199418088	0.00255892702777094	1.00162616537575	0.000339073482525725	0	0	0	0	8.13703642846938E+17	4.25048303936621E+16	-0.0184415923141865	0.0268215233115531	0.980572297352683	0.00803576741220969	0	0	0	0	-9.48912152050687E+17	4.53791455448227E+17	-0.0184415923141865	0.0268215233115531	0.980572297352683	0.00803576741220969	0	0	0	0	0.0329280925239933	0.12355736621337	0.0142567068251888	6	-4766.73621714882	973.285516881763	44.6508339150298	9.20437216788303	-0.139518886707495	0.0290158919817969	0.000145364306736444	3.04904163056196E-05	-2221.03742891744	38.4099654773304	10	0.01	1E-20	1E+20	0.001	1E-25		232644.243744304	0	560808.248333333	2.41058295407348	169682.114551146		0	1000	516	355	0	Intensity	0	0		0	1024	2047	0	551082.923333333	2047	-9725.325	0	0	AddE35	10	EvalSpec	0.724676830599501	1024	102	1945	0		SAZ: 85.8976914974044 SZA: 41.200801806937 LAZ: 98.5258791650446 LAZ: 73.2256424649154 Date: 9/16/2015 09:10:29 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:10:29	09:10:29	09/16/2015	2015-09-16 09:10:39	09:10:39	0	02:00:00					usb001557				28792019998.5481
-1	0	-0.0156891370798249	0.00238040964988111	1.00155945661375	0.000315396935131598	0	0	0	0	5.13229619147158E+25	3.98935542150501E+24	-0.0156891370798249	0.00238040964988111	1.00155945661375	0.000315396935131598	0	0	0	0	8.36368715055479E+17	3.99106693983142E+16	-0.00161131957324883	0.0243573706223646	0.974858279034121	0.00728361355477662	0	0	0	0	-9.47367969633679E+17	4.25019013684244E+17	-0.00161131957324883	0.0243573706223646	0.974858279034121	0.00728361355477662	0	0	0	0	0.0289665274621005	0.111317149776591	0.0133715141508277	5	-4092.43361428594	923.554859730116	38.3326255531016	8.73358272046663	-0.119783799749399	0.0275302139958891	0.00012481555166879	2.89275768024918E-05	-2273.66550994455	37.9364070122285	10	0.01	1E-20	1E+20	0.001	1E-25		232721.633085124	0	560749.133333333	2.40952732197537	169799.295185208		0	1000	516	355	0	Intensity	0	0		0	1024	2047	0	551109.123333333	2047	-9640.01	0	0	AddE36	10	EvalSpec	0.725614543554733	1024	102	1945	0		SAZ: 85.8943496725427 SZA: 41.1592293656778 LAZ: 98.5280905352245 LAZ: 73.1856580234454 Date: 9/16/2015 09:10:39 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:10:39	09:10:39	09/16/2015	2015-09-16 09:10:49	09:10:49	0	02:00:00					usb001567				28831800645.3934
-1	0	-0.0150760696950961	0.00300216340744382	1.00157904957251	0.000397917274102287	0	0	0	0	5.12554005434263E+25	4.97998554988406E+24	-0.0150760696950961	0.00300216340744382	1.00157904957251	0.000397917274102287	0	0	0	0	8.09513636879723E+17	5.02699997845878E+16	-0.0249879505624981	0.0318761686432879	0.980482300826877	0.0095371406292793	0	0	0	0	-8.94599135468847E+17	5.36495270127572E+17	-0.0249879505624981	0.0318761686432879	0.980482300826877	0.0095371406292793	0	0	0	0	0.0459779541746115	0.170673055667967	0.0168465583980648	6	-5476.7470583099	1133.58323678847	51.4147543511494	10.7217047395359	-0.160993429605557	0.0338035158527676	0.000168086096113364	3.55259125303942E-05	-2228.08960965543	40.647007891011	10	0.01	1E-20	1E+20	0.001	1E-25		232019.746312663	0	561086.451666667	2.41827025752611	169465.060822665		0	1000	516	355	0	Intensity	0	0		0	1024	2047	0	551292.643333333	2047	-9793.80833333333	0	0	AddE37	10	EvalSpec	0.725102752127266	1024	102	1945	0		SAZ: 85.8910001286463 SZA: 41.1176570951699 LAZ: 98.5303070188888 LAZ: 73.1456738596945 Date: 9/16/2015 09:10:49 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:10:49	09:10:49	09/16/2015	2015-09-16 09:10:59	09:10:59	0	02:00:00					usb001577				28718406839.6295
-1	0	-0.0157018976679626	0.0027062572381302	1.00144024122419	0.000357711907310863	0	0	0	0	4.84752883057952E+25	4.53681064444899E+24	-0.0157018976679626	0.0027062572381302	1.00144024122419	0.000357711907310863	0	0	0	0	8.16177400235047E+17	4.58136467658366E+16	-0.0578687779004258	0.0285137628206344	0.985536155055768	0.00850863522069492	0	0	0	0	-8.33927664660479E+17	4.84037749539999E+17	-0.0578687779004258	0.0285137628206344	0.985536155055768	0.00850863522069492	0	0	0	0	0.0372102661031393	0.132476660532754	0.0151556258467485	6	-5152.4944390279	1058.17179928464	48.3953710176426	10.0046178266695	-0.151621176465026	0.0315308215342699	0.000158388273723043	3.31251849900692E-05	-2269.19992617673	42.1311189836096	10	0.01	1E-20	1E+20	0.001	1E-25		230601.983270671	0	559283.353333333	2.42531892137662	168759.547311235		0	1000	516	355	0	Intensity	0	0		0	1024	2047	0	549697.953333333	2047	-9585.4	0	0	AddE38	10	EvalSpec	0.725542621588134	1024	102	1945	0		SAZ: 85.8876428294714 SZA: 41.0760848287172 LAZ: 98.5325286305411 LAZ: 73.1056898134406 Date: 9/16/2015 09:10:59 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:10:59	09:10:59	09/16/2015	2015-09-16 09:11:09	09:11:09	0	02:00:00					usb001587				28479784808.693
-1	0	-0.0206438151677166	0.00268417853338693	1.00227839613761	0.000358710249292987	0	0	0	0	5.38672398020283E+25	4.57016910429478E+24	-0.0206438151677166	0.00268417853338693	1.00227839613761	0.000358710249292987	0	0	0	0	8.34561040550705E+17	4.58295815156367E+16	-0.044794116624328	0.0281925696891326	0.982072168851779	0.00841144315963015	0	0	0	0	-7.99828987763626E+17	4.89382999411967E+17	-0.044794116624328	0.0281925696891326	0.982072168851779	0.00841144315963015	0	0	0	0	0.0381703678664258	0.128269687394331	0.0153498963194288	6	-5131.90185786283	1041.16081463338	48.1938765457017	9.84645326214271	-0.150962011629327	0.0310406269069177	0.000157668041481637	3.26187669458228E-05	-2237.1553497943	40.301463706776	10	0.01	1E-20	1E+20	0.001	1E-25		230922.162821452	0	559545.513333333	2.42309142828344	169065.839215175		0	1000	516	355	0	Intensity	0	0		0	1024	2047	0	549909.863333333	2047	-9635.65	0	0	AddE39	10	EvalSpec	0.725426313425745	1024	102	1945	0		SAZ: 85.884277779214 SZA: 41.0345129013319 LAZ: 98.534755357877 LAZ: 73.0657062069877 Date: 9/16/2015 09:11:09 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:11:09	09:11:09	09/16/2015	2015-09-16 09:11:19	09:11:19	0	02:00:00					usb001597				28583257989.5313
-1	0	-0.0176734183085842	0.00279381676198356	1.00189429987767	0.000371064017384169	0	0	0	0	5.23164621838752E+25	4.69852946106391E+24	-0.0176734183085842	0.00279381676198356	1.00189429987767	0.000371064017384169	0	0	0	0	8.09186821137835E+17	4.653510157662E+16	-0.0107565567360232	0.029657879586113	0.973517375486982	0.00884583087431596	0	0	0	0	-1.00286978018933E+18	5.01593173542467E+17	-0.0107565567360232	0.029657879586113	0.973517375486982	0.00884583087431596	0	0	0	0	0.0402696143480442	0.1595477091589	0.015766351902853	6	-5833.67394402955	1050.34482969438	54.7702407040794	9.93506284478767	-0.171505475531702	0.0313253730695364	0.000179060361219712	3.29235440601128E-05	-2225.61601096134	39.4187897175824	10	0.01	1E-20	1E+20	0.001	1E-25		232043.54655192	0	561754.148333333	2.42089968318787	169709.240366774		0	1000	516	355	0	Intensity	0	0		0	1024	2047	0	551989.483333333	2047	-9764.665	0	0	AddE40	10	EvalSpec	0.730106644669904	1024	102	1945	0		SAZ: 85.8809049278917 SZA: 40.9929409790878 LAZ: 98.5369872244011 LAZ: 73.0257227192689 Date: 9/16/2015 09:11:19 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:11:19	09:11:19	09/16/2015	2015-09-16 09:11:29	09:11:29	0	02:00:00					usb001607				28801226265.8674
-1	0	-0.0240283905953494	0.00257032605068648	1.00258906873653	0.000345720618701821	0	0	0	0	5.02067429988837E+25	4.45228959752782E+24	-0.0240283905953494	0.00257032605068648	1.00258906873653	0.000345720618701821	0	0	0	0	8.19836087488556E+17	4.45004751828416E+16	-0.0399184470133701	0.0276255725003962	0.979435778093972	0.0082174838188621	0	0	0	0	-7.03461499550157E+17	4.72523501496551E+17	-0.0399184470133701	0.0276255725003962	0.979435778093972	0.0082174838188621	0	0	0	0	0.0355802062975918	0.111676872489706	0.0148199322961321	6	-4120.71284503325	1036.75107544201	38.6435439333305	9.80252063863671	-0.120893745704051	0.0308951288606172	0.00012611096862326	3.24585496435997E-05	-2320.3259008805	44.3087619916454	10	0.01	1E-20	1E+20	0.001	1E-25		232401.588119304	0	561631.808333333	2.41664359042598	169645.500262003		0	1000	516	355	0	Intensity	0	0		0	1024	2047	0	551795.063333333	2047	-9836.745	0	0	AddE41	10	EvalSpec	0.723808344128541	1024	102	1945	0		SAZ: 85.8775242796383 SZA: 40.9513693969986 LAZ: 98.5392242177583 LAZ: 72.9857396725819 Date: 9/16/2015 09:11:29 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:11:29	09:11:29	09/16/2015	2015-09-16 09:11:39	09:11:39	0	02:00:00					usb001617				28779595759.1453
-1	0	-0.0227453886544641	0.00257842393989124	1.00235365473067	0.00034386840866567	0	0	0	0	4.88525216722661E+25	4.39791879112023E+24	-0.0227453886544641	0.00257842393989124	1.00235365473067	0.00034386840866567	0	0	0	0	8.89744150831323E+17	4.4095655012456E+16	-0.0597274545728784	0.0253887676624327	0.988002466212253	0.00759123776117591	0	0	0	0	-1.13638724864138E+18	4.6903052037186E+17	-0.0597274545728784	0.0253887676624327	0.988002466212253	0.00759123776117591	0	0	0	0	0.0350353625514677	0.136292138832165	0.0147060391308616	6	-3930.30158991301	1007.73577218328	36.8296808595496	9.52885868415177	-0.115139446190873	0.0300348459565681	0.000120031232878521	3.15571641529034E-05	-2354.74873035016	41.4314497866793	10	0.01	1E-20	1E+20	0.001	1E-25		232192.565448405	0	560277.448333333	2.41298616625101	169201.473215516		0	1000	516	355	0	Intensity	0	0		0	1024	2047	0	550514.973333333	2047	-9762.475	0	0	AddE42	10	EvalSpec	0.722826339734367	1024	102	1945	0		SAZ: 85.8741357978048 SZA: 40.9097979883781 LAZ: 98.5414663525407 LAZ: 72.9457569067134 Date: 9/16/2015 09:11:39 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:11:39	09:11:39	09/16/2015	2015-09-16 09:11:49	09:11:49	0	02:00:00					usb001627				28629138538.3009
-1	0	-0.0116557963981114	0.00265192514196497	1.00109268489527	0.000351358786159092	0	0	0	0	4.80883171621323E+25	4.3975240701243E+24	-0.0116557963981114	0.00265192514196497	1.00109268489527	0.000351358786159092	0	0	0	0	8.74780737369223E+17	4.46382687834785E+16	-0.0128934768397665	0.0258712700754724	0.97979389354431	0.00769052857503996	0	0	0	0	-6.12622556140832E+17	4.72041187589189E+17	-0.0128934768397665	0.0258712700754724	0.97979389354431	0.00769052857503996	0	0	0	0	0.0356770000864878	0.122705458460716	0.0148397223168798	5	-5621.41016849905	1038.43308936015	52.8709541784253	9.81917983842612	-0.16585138305064	0.0309499322869184	0.000173461790409685	3.25184536477381E-05	-2301.54405399157	41.3870664672778	10	0.01	1E-20	1E+20	0.001	1E-25		232769.430736491	0	559908.248333333	2.40542001826341	169323.189481373		0	1000	516	355	0	Intensity	0	0		0	1024	2047	0	550163.253333333	2047	-9744.995	0	0	AddE43	10	EvalSpec	0.716126519734726	1024	102	1945	0		SAZ: 85.8707394455212 SZA: 40.8682265865441 LAZ: 98.5437136434362 LAZ: 72.9057742614436 Date: 9/16/2015 09:11:49 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:11:49	09:11:49	09/16/2015	2015-09-16 09:11:59	09:11:59	0	02:00:00					usb001637				28670342496.1449
-1	0	-0.0197102026361289	0.00267750589702285	1.00197599884013	0.000358145397003651	0	0	0	0	5.30862138565063E+25	4.54151649910738E+24	-0.0197102026361289	0.00267750589702285	1.00197599884013	0.000358145397003651	0	0	0	0	8.16907747235672E+17	4.54738110919485E+16	0.00214277486528807	0.0283651635324393	0.979557203590725	0.0083694597179559	0	0	0	0	-3.5176712272526E+17	4.8538162422292E+17	0.00214277486528807	0.0283651635324393	0.979557203590725	0.0083694597179559	0	0	0	0	0.03789470607838	0.122601043656469	0.0152943760187734	6	-5790.72539890456	1045.76763264493	54.4745086348818	9.89038981981333	-0.170913444767432	0.0311801441624276	0.000178788451326466	3.27662875633755E-05	-2237.3512765639	41.1795976411789	10	0.01	1E-20	1E+20	0.001	1E-25		233242.931376139	0	561481.831666667	2.40728337769513	169575.172008407		0	1000	516	355	0	Intensity	0	0		0	1024	2047	0	551755.743333333	2047	-9726.08833333334	0	0	AddE44	10	EvalSpec	0.712259989362182	1024	102	1945	0		SAZ: 85.867335226826 SZA: 40.8266555265129 LAZ: 98.5459660780172 LAZ: 72.8657920590698 Date: 9/16/2015 09:11:59 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:11:59	09:11:59	09/16/2015	2015-09-16 09:12:09	09:12:09	0	02:00:00					usb001647				28755738961.6808
-1	0	-0.0225079140329658	0.00283734092944042	1.00240962519153	0.000381765186331414	0	0	0	0	5.30176891858037E+25	4.9190845653743E+24	-0.0225079140329658	0.00283734092944042	1.00240962519153	0.000381765186331414	0	0	0	0	8.65384561207023E+17	4.92146998087493E+16	-0.0370361809867576	0.0286729127538484	0.980354567816958	0.00841519446540994	0	0	0	0	-3.3775014703719E+17	5.22250952297666E+17	-0.0370361809867576	0.0286729127538484	0.980354567816958	0.00841519446540994	0	0	0	0	0.0434749650822554	0.14403248529711	0.0163818181478655	6	-4930.1085160686	1153.16166807089	46.3717388890192	10.902923042702	-0.145485508233929	0.0343624708898873	0.000152190925452647	3.61004348866713E-05	-2284.59163938642	47.4105526664804	10	0.01	1E-20	1E+20	0.001	1E-25		233583.688363444	0	560811.201666667	2.40090053203575	169789.266902735		0	1000	516	355	0	Intensity	0	0		0	1024	2047	0	550958.423333333	2047	-9852.77833333334	0	0	AddE45	10	EvalSpec	0.715523985670002	1024	102	1945	0		SAZ: 85.8639231046903 SZA: 40.7850846416067 LAZ: 98.5482236709848 LAZ: 72.8258101393743 Date: 9/16/2015 09:12:09 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:12:09	09:12:09	09/16/2015	2015-09-16 09:12:19	09:12:19	0	02:00:00					usb001657				28828395155.3681
